bgen	id	chrom	start	end
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_115282688_119512305	chr2	115282688	119512305
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_119512305_124108333	chr2	119512305	124108333
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_124108397_128434361	chr2	124108397	128434361
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_128434361_132878613	chr2	128434361	132878613
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_132878613_137728407	chr2	132878613	137728407
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_137728407_142249068	chr2	137728407	142249068
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_142249069_147597973	chr2	142249069	147597973
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_147597973_152804626	chr2	147597973	152804626
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_152804638_158063117	chr2	152804638	158063117
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_158063117_163341162	chr2	158063117	163341162
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_163341191_168195755	chr2	163341191	168195755
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_168195788_172489517	chr2	168195788	172489517
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_172489517_177582684	chr2	172489517	177582684
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_177582745_182694852	chr2	177582745	182694852
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_182694852_187820024	chr2	182694852	187820024
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_187820024_193137287	chr2	187820024	193137287
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_193137289_197998175	chr2	193137289	197998175
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_197998175_203323228	chr2	197998175	203323228
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_203323228_208078280	chr2	203323228	208078280
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_208078280_212698496	chr2	208078280	212698496
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_212698538_217266728	chr2	212698538	217266728
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_217266728_221837108	chr2	217266728	221837108
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_221837200_226451326	chr2	221837200	226451326
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_226451373_230625813	chr2	226451373	230625813
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_230625813_234481664	chr2	230625813	234481664
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_234481664_238118553	chr2	234481664	238118553
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_238118553_241526452	chr2	238118553	241526452
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr2.bgen	acaf_chr2_241526477_242183529	chr2	241526477	242183529
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_60083_4118781	chr20	60083	4118781
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_4118781_8414511	chr20	4118781	8414511
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_8414534_13393892	chr20	8414534	13393892
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_13393892_18043579	chr20	13393892	18043579
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_18043609_22635423	chr20	18043609	22635423
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_22635446_30413274	chr20	22635446	30413274
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_30413275_33443411	chr20	30413275	33443411
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_33443411_37914431	chr20	33443411	37914431
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_37914433_42734603	chr20	37914433	42734603
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_42734672_47250427	chr20	42734672	47250427
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_47250430_51229187	chr20	47250430	51229187
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_51229225_55424631	chr20	51229225	55424631
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_55424631_59480122	chr20	55424631	59480122
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_59480122_62696188	chr20	59480122	62696188
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr20.bgen	acaf_chr20_62696194_64334013	chr20	62696194	64334013
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_5030516_10018358	chr21	5030516	10018358
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_10018367_15644546	chr21	10018367	15644546
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_15644574_19773284	chr21	15644574	19773284
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_19773284_23600462	chr21	19773284	23600462
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_23600462_27952886	chr21	23600462	27952886
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_27952886_32160672	chr21	27952886	32160672
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_32160725_36612457	chr21	32160725	36612457
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_36612457_40597609	chr21	36612457	40597609
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_40597609_44223308	chr21	40597609	44223308
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr21.bgen	acaf_chr21_44223308_46699983	chr21	44223308	46699983
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_10510356_16352838	chr22	10510356	16352838
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_16352838_19879559	chr22	16352838	19879559
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_19879565_23647662	chr22	19879565	23647662
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_23647662_27458753	chr22	23647662	27458753
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_27458763_31940970	chr22	27458763	31940970
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_31941027_35725657	chr22	31941027	35725657
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_35725674_39823522	chr22	35725674	39823522
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_39823522_43576944	chr22	39823522	43576944
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_43576953_47070198	chr22	43576953	47070198
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_47070238_49985177	chr22	47070238	49985177
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr22.bgen	acaf_chr22_49985177_50808468	chr22	49985177	50808468
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_10050_3179121	chr3	10050	3179121
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_3179121_6835075	chr3	3179121	6835075
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_6835075_11074582	chr3	6835075	11074582
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_11074583_15643034	chr3	11074583	15643034
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_15643035_20320918	chr3	15643035	20320918
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_20320918_24379120	chr3	20320918	24379120
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_24379233_28930965	chr3	24379233	28930965
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_28930965_33343074	chr3	28930965	33343074
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_33343149_38208983	chr3	33343149	38208983
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_38208983_42949077	chr3	38208983	42949077
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_42949139_48259918	chr3	42949139	48259918
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_48259918_53526434	chr3	48259918	53526434
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_53526434_57874859	chr3	53526434	57874859
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_57874859_62022277	chr3	57874859	62022277
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_62022373_66268193	chr3	62022373	66268193
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_66268197_70916459	chr3	66268197	70916459
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_70916459_75402339	chr3	70916459	75402339
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_75402384_79821034	chr3	75402384	79821034
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_79821048_84665000	chr3	79821048	84665000
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_84665008_89088455	chr3	84665008	89088455
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_89088553_96192332	chr3	89088553	96192332
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_96192332_101112707	chr3	96192332	101112707
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_101112707_105976287	chr3	101112707	105976287
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_105976360_111148254	chr3	105976360	111148254
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_111148260_116489102	chr3	111148260	116489102
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_116489102_121508518	chr3	116489102	121508518
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_121508545_126283925	chr3	121508545	126283925
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_126283925_130911428	chr3	126283925	130911428
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_130911428_135665216	chr3	130911428	135665216
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_135665216_140610284	chr3	135665216	140610284
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_140610289_145272641	chr3	140610289	145272641
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_145272641_150069679	chr3	145272641	150069679
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_150069727_154935841	chr3	150069727	154935841
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_154935841_160072024	chr3	154935841	160072024
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_160072025_164850112	chr3	160072025	164850112
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_164850142_169720412	chr3	164850142	169720412
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_169720421_174763584	chr3	169720421	174763584
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_174763584_178766381	chr3	174763584	178766381
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_178766386_183842807	chr3	178766386	183842807
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_183842807_187778502	chr3	183842807	187778502
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_187778502_192107811	chr3	187778502	192107811
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_192107824_195779899	chr3	192107824	195779899
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr3.bgen	acaf_chr3_195779899_198232558	chr3	195779899	198232558
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_10005_3341089	chr4	10005	3341089
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_3341166_6453789	chr4	3341166	6453789
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_6453789_9404018	chr4	6453789	9404018
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_9404018_12666297	chr4	9404018	12666297
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_12666297_16773691	chr4	12666297	16773691
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_16773691_21109912	chr4	16773691	21109912
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_21109927_25557027	chr4	21109927	25557027
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_25557149_29930006	chr4	25557149	29930006
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_29930017_34218207	chr4	29930017	34218207
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_34218211_38677878	chr4	34218211	38677878
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_38677878_42770517	chr4	38677878	42770517
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_42770576_47366279	chr4	42770576	47366279
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_47366288_49642557	chr4	47366288	49642557
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_49642557_55825223	chr4	49642557	55825223
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_55825240_59684043	chr4	55825240	59684043
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_59684043_63625989	chr4	59684043	63625989
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_63625989_68011613	chr4	63625989	68011613
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_68011613_72285146	chr4	68011613	72285146
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_72285158_76829966	chr4	72285158	76829966
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_76829966_81874715	chr4	76829966	81874715
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_81874727_86888699	chr4	81874727	86888699
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_86888753_91483285	chr4	86888753	91483285
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_91483368_96029928	chr4	91483368	96029928
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_96029928_101411089	chr4	96029928	101411089
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_101411127_106461710	chr4	101411127	106461710
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_106461710_111318170	chr4	106461710	111318170
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_111318170_116269312	chr4	111318170	116269312
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_116269452_121241293	chr4	116269452	121241293
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_121241293_126184205	chr4	121241293	126184205
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_126184241_131099845	chr4	126184241	131099845
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_131099845_135780743	chr4	131099845	135780743
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_135780743_140513783	chr4	135780743	140513783
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_140513790_145591291	chr4	140513790	145591291
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_145591291_150488953	chr4	145591291	150488953
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_150488971_155130143	chr4	150488971	155130143
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_155130147_159938302	chr4	155130147	159938302
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_159938348_164262107	chr4	159938348	164262107
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_164262139_168484058	chr4	164262139	168484058
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_168484058_173361437	chr4	168484058	173361437
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_173361717_177816080	chr4	173361717	177816080
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_177816096_181641794	chr4	177816096	181641794
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_181641794_185352135	chr4	181641794	185352135
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_185352135_188806704	chr4	185352135	188806704
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr4.bgen	acaf_chr4_188806704_190204555	chr4	188806704	190204555
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_10012_2316429	chr5	10012	2316429
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_2316429_6092526	chr5	2316429	6092526
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_6092537_10494184	chr5	6092537	10494184
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_10494194_14744852	chr5	10494194	14744852
